fish,genotype,day,light,CLOCK,zeit,activity
68,wt,1,False,23.711,47.711,1.44884104714e-14
68,wt,1,False,23.878,47.878,8.4
68,wt,2,True,0.044,48.044,14.5
68,wt,2,True,0.211,48.211,53.9
68,wt,2,True,0.378,48.378,101.1
68,wt,2,True,0.544,48.544,103.3
68,wt,2,True,0.711,48.711,55.9
68,wt,2,True,0.878,48.878,54.2
68,wt,2,True,1.044,49.044,68.0
68,wt,2,True,1.211,49.211,104.7
68,wt,2,True,1.378,49.378,81.5
68,wt,2,True,1.544,49.544,49.9
68,wt,2,True,1.711,49.711,69.4
68,wt,2,True,1.878,49.878,61.2
68,wt,2,True,2.044,50.044,53.5
68,wt,2,True,2.211,50.211,71.3
68,wt,2,True,2.378,50.378,76.6
68,wt,2,True,2.544,50.544,57.5
68,wt,2,True,2.711,50.711,42.7
68,wt,2,True,2.878,50.878,62.6
68,wt,2,True,3.044,51.044,60.9
68,wt,2,True,3.211,51.211,84.3
68,wt,2,True,3.378,51.378,60.7
68,wt,2,True,3.544,51.544,60.1
68,wt,2,True,3.711,51.711,60.3
68,wt,2,True,3.878,51.878,66.4
68,wt,2,True,4.044,52.044,58.7
68,wt,2,True,4.211,52.211,62.6
68,wt,2,True,4.378,52.378,51.3
68,wt,2,True,4.544,52.544,74.9
68,wt,2,True,4.711,52.711,65.8
68,wt,2,True,4.878,52.878,62.8
68,wt,2,True,5.044,53.044,55.2
68,wt,2,True,5.211,53.211,41.2
68,wt,2,True,5.378,53.378,69.1
68,wt,2,True,5.544,53.544,58.6
68,wt,2,True,5.711,53.711,60.1
68,wt,2,True,5.878,53.878,68.4
68,wt,2,True,6.044,54.044,72.0
68,wt,2,True,6.211,54.211,55.0
68,wt,2,True,6.378,54.378,67.9
68,wt,2,True,6.544,54.544,70.2
68,wt,2,True,6.711,54.711,67.8
68,wt,2,True,6.878,54.878,56.7
68,wt,2,True,7.044,55.044,68.3
68,wt,2,True,7.211,55.211,69.4
68,wt,2,True,7.378,55.378,81.3
68,wt,2,True,7.544,55.544,84.1
68,wt,2,True,7.711,55.711,83.3
68,wt,2,True,7.878,55.878,99.4
68,wt,2,True,8.044,56.044,95.8
68,wt,2,True,8.211,56.211,81.8
68,wt,2,True,8.378,56.378,60.0
68,wt,2,True,8.544,56.544,60.1
68,wt,2,True,8.711,56.711,68.7
68,wt,2,True,8.878,56.878,53.6
68,wt,2,True,9.044,57.044,55.8
68,wt,2,True,9.211,57.211,64.0
68,wt,2,True,9.378,57.378,49.2
68,wt,2,True,9.544,57.544,44.9
68,wt,2,True,9.711,57.711,43.0
68,wt,2,True,9.878,57.878,40.1
68,wt,2,True,10.044,58.044,47.2
68,wt,2,True,10.211,58.211,72.9
68,wt,2,True,10.378,58.378,54.3
68,wt,2,True,10.544,58.544,63.4
68,wt,2,True,10.711,58.711,46.9
68,wt,2,True,10.878,58.878,89.5
68,wt,2,True,11.044,59.044,62.6
68,wt,2,True,11.211,59.211,45.4
68,wt,2,True,11.378,59.378,45.9
68,wt,2,True,11.544,59.544,46.5
68,wt,2,True,11.711,59.711,37.0
68,wt,2,True,11.878,59.878,37.3
68,wt,2,True,12.044,60.044,37.0
68,wt,2,True,12.211,60.211,36.0
68,wt,2,True,12.378,60.378,44.7
68,wt,2,True,12.544,60.544,38.1
68,wt,2,True,12.711,60.711,36.9
68,wt,2,True,12.878,60.878,31.1
68,wt,2,True,13.044,61.044,43.4
68,wt,2,True,13.211,61.211,43.6
68,wt,2,True,13.378,61.378,31.4
68,wt,2,True,13.544,61.544,20.1
68,wt,2,True,13.711,61.711,19.9
68,wt,2,True,13.878,61.878,32.0
68,wt,2,False,14.044,62.044,49.0
68,wt,2,False,14.211,62.211,21.7
68,wt,2,False,14.378,62.378,14.6
68,wt,2,False,14.544,62.544,11.0
68,wt,2,False,14.711,62.711,5.9
68,wt,2,False,14.878,62.878,17.8
68,wt,2,False,15.044,63.044,20.4
68,wt,2,False,15.211,63.211,2.1
68,wt,2,False,15.378,63.378,19.9
68,wt,2,False,15.544,63.544,5.5
68,wt,2,False,15.711,63.711,13.4
68,wt,2,False,15.878,63.878,15.0
68,wt,2,False,16.044,64.044,15.9
68,wt,2,False,16.211,64.211,2.4
68,wt,2,False,16.378,64.378,3.5
68,wt,2,False,16.544,64.544,14.4
68,wt,2,False,16.711,64.711,2.1
68,wt,2,False,16.878,64.878,7.8
68,wt,2,False,17.044,65.044,6.9
68,wt,2,False,17.211,65.211,3.0
68,wt,2,False,17.378,65.378,11.2
68,wt,2,False,17.544,65.544,13.5
68,wt,2,False,17.711,65.711,11.8
68,wt,2,False,17.878,65.878,9.7
68,wt,2,False,18.044,66.044,5.6
68,wt,2,False,18.211,66.211,9.5
68,wt,2,False,18.378,66.378,8.4
68,wt,2,False,18.544,66.544,19.5
68,wt,2,False,18.711,66.711,26.0
68,wt,2,False,18.878,66.878,9.1
68,wt,2,False,19.044,67.044,9.1
68,wt,2,False,19.211,67.211,2.6
68,wt,2,False,19.378,67.378,3.4
68,wt,2,False,19.544,67.544,5.6
68,wt,2,False,19.711,67.711,2.1
68,wt,2,False,19.878,67.878,9.8
68,wt,2,False,20.044,68.044,12.9
68,wt,2,False,20.211,68.211,18.8
68,wt,2,False,20.378,68.378,6.2
68,wt,2,False,20.544,68.544,13.5
68,wt,2,False,20.711,68.711,15.6
68,wt,2,False,20.878,68.878,6.9
68,wt,2,False,21.044,69.044,2.7
68,wt,2,False,21.211,69.211,14.4
68,wt,2,False,21.378,69.378,17.9
68,wt,2,False,21.544,69.544,2.5
68,wt,2,False,21.711,69.711,14.8
68,wt,2,False,21.878,69.878,3.3
68,wt,2,False,22.044,70.044,4.4
68,wt,2,False,22.211,70.211,9.5
68,wt,2,False,22.378,70.378,10.6
68,wt,2,False,22.544,70.544,11.3
68,wt,2,False,22.711,70.711,9.4
68,wt,2,False,22.878,70.878,3.7
68,wt,2,False,23.044,71.044,7.4
68,wt,2,False,23.211,71.211,6.1
68,wt,2,False,23.378,71.378,2.8
68,wt,2,False,23.544,71.544,5.2
68,wt,2,False,23.711,71.711,1.0
68,wt,2,False,23.878,71.878,7.6
68,wt,3,True,0.044,72.044,21.8
68,wt,3,True,0.211,72.211,71.7
68,wt,3,True,0.378,72.378,118.7
68,wt,3,True,0.544,72.544,84.6
68,wt,3,True,0.711,72.711,70.7
68,wt,3,True,0.878,72.878,65.5
68,wt,3,True,1.044,73.044,60.3
68,wt,3,True,1.211,73.211,77.1
68,wt,3,True,1.378,73.378,105.3
68,wt,3,True,1.544,73.544,112.3
68,wt,3,True,1.711,73.711,48.1
68,wt,3,True,1.878,73.878,48.8
68,wt,3,True,2.044,74.044,56.1
68,wt,3,True,2.211,74.211,49.9
68,wt,3,True,2.378,74.378,62.6
68,wt,3,True,2.544,74.544,68.2
68,wt,3,True,2.711,74.711,58.0
68,wt,3,True,2.878,74.878,53.7
68,wt,3,True,3.044,75.044,46.3
68,wt,3,True,3.211,75.211,44.1
68,wt,3,True,3.378,75.378,47.3
68,wt,3,True,3.544,75.544,50.7
68,wt,3,True,3.775,75.775,39.3
68,wt,3,True,3.941,75.941,32.0
68,wt,3,True,4.108,76.108,46.8
68,wt,3,True,4.275,76.275,52.5
68,wt,3,True,4.441,76.441,55.8
68,wt,3,True,4.608,76.608,63.4
68,wt,3,True,4.775,76.775,55.5
68,wt,3,True,4.941,76.941,53.2
68,wt,3,True,5.108,77.108,44.0
68,wt,3,True,5.275,77.275,47.8
68,wt,3,True,5.441,77.441,59.8
68,wt,3,True,5.608,77.608,52.2
68,wt,3,True,5.775,77.775,59.3
68,wt,3,True,5.941,77.941,47.1
68,wt,3,True,6.108,78.108,50.2
68,wt,3,True,6.275,78.275,45.0
68,wt,3,True,6.441,78.441,58.1
68,wt,3,True,6.608,78.608,28.1
68,wt,3,True,6.775,78.775,35.4
68,wt,3,True,6.941,78.941,48.1
68,wt,3,True,7.108,79.108,37.0
68,wt,3,True,7.275,79.275,35.0
68,wt,3,True,7.441,79.441,47.0
68,wt,3,True,7.608,79.608,45.3
68,wt,3,True,7.775,79.775,42.9
68,wt,3,True,7.941,79.941,45.7
68,wt,3,True,8.108,80.108,39.0
68,wt,3,True,8.275,80.275,26.2
68,wt,3,True,8.441,80.441,38.4
68,wt,3,True,8.608,80.608,52.9
68,wt,3,True,8.775,80.775,33.3
68,wt,3,True,8.941,80.941,49.9
68,wt,3,True,9.108,81.108,24.7
68,wt,3,True,9.275,81.275,44.1
68,wt,3,True,9.441,81.441,55.7
68,wt,3,True,9.608,81.608,43.6
68,wt,3,True,9.775,81.775,44.6
68,wt,3,True,9.941,81.941,28.6
68,wt,3,True,10.108,82.108,14.3
68,wt,3,True,10.275,82.275,49.6
68,wt,3,True,10.441,82.441,40.1
68,wt,3,True,10.608,82.608,18.2
68,wt,3,True,10.775,82.775,18.5
68,wt,3,True,10.941,82.941,25.2
68,wt,3,True,11.108,83.108,34.3
68,wt,3,True,11.275,83.275,32.2
68,wt,3,True,11.441,83.441,47.8
68,wt,3,True,11.608,83.608,33.7
68,wt,3,True,11.775,83.775,25.4
68,wt,3,True,11.941,83.941,30.6
68,wt,3,True,12.108,84.108,49.9
68,wt,3,True,12.275,84.275,43.1
68,wt,3,True,12.441,84.441,38.7
68,wt,3,True,12.608,84.608,21.6
68,wt,3,True,12.775,84.775,17.4
68,wt,3,True,12.941,84.941,34.1
68,wt,3,True,13.108,85.108,48.6
68,wt,3,True,13.275,85.275,23.8
68,wt,3,True,13.441,85.441,18.2
68,wt,3,True,13.608,85.608,22.6
68,wt,3,True,13.775,85.775,19.0
68,wt,3,True,13.941,85.941,23.0
68,wt,3,False,14.108,86.108,38.1
68,wt,3,False,14.275,86.275,8.3
68,wt,3,False,14.441,86.441,9.4
68,wt,3,False,14.608,86.608,7.3
68,wt,3,False,14.775,86.775,10.4
68,wt,3,False,14.941,86.941,-2.20268248086e-13
68,wt,3,False,15.108,87.108,2.9
68,wt,3,False,15.275,87.275,5.7
68,wt,3,False,15.441,87.441,18.6
68,wt,3,False,15.608,87.608,13.2
68,wt,3,False,15.775,87.775,8.4
68,wt,3,False,15.941,87.941,6.8
68,wt,3,False,16.108,88.108,8.4
68,wt,3,False,16.275,88.275,0.2
68,wt,3,False,16.441,88.441,-2.11664019645e-13
68,wt,3,False,16.608,88.608,5.4
68,wt,3,False,16.775,88.775,3.0
68,wt,3,False,16.941,88.941,14.4
68,wt,3,False,17.108,89.108,15.8
68,wt,3,False,17.275,89.275,0.9
68,wt,3,False,17.441,89.441,3.4
68,wt,3,False,17.608,89.608,13.6
68,wt,3,False,17.775,89.775,8.3
68,wt,3,False,17.941,89.941,5.2
68,wt,3,False,18.108,90.108,3.0
68,wt,3,False,18.275,90.275,10.1
68,wt,3,False,18.441,90.441,6.1
68,wt,3,False,18.608,90.608,8.1
68,wt,3,False,18.775,90.775,18.5
68,wt,3,False,18.941,90.941,6.9
68,wt,3,False,19.108,91.108,7.3
68,wt,3,False,19.275,91.275,18.0
68,wt,3,False,19.441,91.441,4.7
68,wt,3,False,19.608,91.608,5.1
68,wt,3,False,19.775,91.775,3.7
68,wt,3,False,19.941,91.941,8.9
68,wt,3,False,20.108,92.108,9.2
68,wt,3,False,20.275,92.275,4.5
68,wt,3,False,20.441,92.441,0.3
68,wt,3,False,20.608,92.608,2.5
68,wt,3,False,20.775,92.775,4.6
68,wt,3,False,20.941,92.941,4.3
68,wt,3,False,21.108,93.108,2.5
68,wt,3,False,21.275,93.275,13.6
68,wt,3,False,21.441,93.441,5.7
68,wt,3,False,21.608,93.608,7.7
68,wt,3,False,21.775,93.775,7.7
68,wt,3,False,21.941,93.941,6.3
68,wt,3,False,22.108,94.108,10.7
68,wt,3,False,22.275,94.275,15.7
68,wt,3,False,22.441,94.441,6.9
68,wt,3,False,22.608,94.608,9.0
68,wt,3,False,22.775,94.775,2.5
68,wt,3,False,22.941,94.941,2.6
68,wt,3,False,23.108,95.108,5.6
68,wt,3,False,23.275,95.275,2.3
68,wt,3,False,23.441,95.441,7.5
68,wt,3,False,23.608,95.608,12.2
68,wt,3,False,23.775,95.775,4.3
68,wt,3,False,23.941,95.941,-2.12274642308e-13
68,wt,4,True,0.108,96.108,15.3
68,wt,4,True,0.275,96.275,145.9
68,wt,4,True,0.441,96.441,172.8
68,wt,4,True,0.608,96.608,125.3
68,wt,4,True,0.775,96.775,119.4
68,wt,4,True,0.941,96.941,100.0
68,wt,4,True,1.108,97.108,118.5
68,wt,4,True,1.275,97.275,109.2
68,wt,4,True,1.441,97.441,104.8
68,wt,4,True,1.608,97.608,92.1
68,wt,4,True,1.775,97.775,94.8
68,wt,4,True,1.941,97.941,84.9
68,wt,4,True,2.108,98.108,88.8
68,wt,4,True,2.275,98.275,89.8
68,wt,4,True,2.441,98.441,109.0
68,wt,4,True,2.608,98.608,96.9
68,wt,4,True,2.775,98.775,81.3
68,wt,4,True,2.941,98.941,87.3
69,mut,0,True,9.819,9.819,70.6
69,mut,0,True,9.986,9.986,64.1
69,mut,0,True,10.153,10.153,-5.55111512313e-15
69,mut,0,True,10.319,10.319,-5.55111512313e-15
69,mut,0,True,10.486,10.486,-5.55111512313e-15
69,mut,0,True,10.653,10.653,-5.55111512313e-15
69,mut,0,True,10.819,10.819,0.1
69,mut,0,True,10.986,10.986,-5.55111512313e-15
69,mut,0,True,11.153,11.153,0.1
69,mut,0,True,11.319,11.319,0.1
69,mut,0,True,11.486,11.486,-5.55111512313e-15
69,mut,0,True,11.653,11.653,0.3
69,mut,0,True,11.819,11.819,0.1
69,mut,0,True,11.986,11.986,-5.52335954751e-15
69,mut,0,True,12.153,12.153,-5.52335954751e-15
69,mut,0,True,12.319,12.319,-5.52335954751e-15
69,mut,0,True,12.486,12.486,9.2
69,mut,0,True,12.653,12.653,0.1
69,mut,0,True,12.819,12.819,0.6
69,mut,0,True,12.986,12.986,1.9
69,mut,0,True,13.153,13.153,-4.49640324973e-15
69,mut,0,True,13.319,13.319,0.1
69,mut,0,True,13.486,13.486,0.4
69,mut,0,True,13.653,13.653,0.3
69,mut,0,True,13.819,13.819,2.5
69,mut,0,True,13.986,13.986,3.2
69,mut,0,False,14.153,14.153,72.8
69,mut,0,False,14.319,14.319,4.1
69,mut,0,False,14.486,14.486,9.6
69,mut,0,False,14.653,14.653,6.6
69,mut,0,False,14.819,14.819,6.9
69,mut,0,False,14.986,14.986,33.3
69,mut,0,False,15.153,15.153,49.9
69,mut,0,False,15.319,15.319,0.5
69,mut,0,False,15.486,15.486,0.8
69,mut,0,False,15.653,15.653,0.9
69,mut,0,False,15.819,15.819,1.0
69,mut,0,False,15.986,15.986,2.0
69,mut,0,False,16.153,16.153,2.9
69,mut,0,False,16.319,16.319,10.7
69,mut,0,False,16.486,16.486,10.0
69,mut,0,False,16.653,16.653,18.1
69,mut,0,False,16.819,16.819,23.6
69,mut,0,False,16.986,16.986,0.9
69,mut,0,False,17.153,17.153,2.3
69,mut,0,False,17.319,17.319,7.5
69,mut,0,False,17.486,17.486,0.5
69,mut,0,False,17.653,17.653,0.7
69,mut,0,False,17.819,17.819,0.4
69,mut,0,False,17.986,17.986,0.4
69,mut,0,False,18.153,18.153,1.3
69,mut,0,False,18.319,18.319,1.2
69,mut,0,False,18.486,18.486,5.3
69,mut,0,False,18.653,18.653,15.3
69,mut,0,False,18.819,18.819,5.4
69,mut,0,False,18.986,18.986,7.1
69,mut,0,False,19.153,19.153,4.7
69,mut,0,False,19.319,19.319,8.2
69,mut,0,False,19.486,19.486,14.3
69,mut,0,False,19.653,19.653,24.6
69,mut,0,False,19.819,19.819,2.5
69,mut,0,False,19.986,19.986,4.4
69,mut,0,False,20.153,20.153,5.3
69,mut,0,False,20.319,20.319,7.4
69,mut,0,False,20.486,20.486,13.6
69,mut,0,False,20.653,20.653,21.1
69,mut,0,False,20.819,20.819,9.4
69,mut,0,False,20.986,20.986,6.4
69,mut,0,False,21.153,21.153,11.6
69,mut,0,False,21.319,21.319,6.5
69,mut,0,False,21.486,21.486,11.4
69,mut,0,False,21.653,21.653,6.9
69,mut,0,False,21.819,21.819,6.6
69,mut,0,False,21.986,21.986,8.4
69,mut,0,False,22.153,22.153,3.4
69,mut,0,False,22.319,22.319,0.7
69,mut,0,False,22.486,22.486,8.8
69,mut,0,False,22.653,22.653,9.2
69,mut,0,False,22.819,22.819,7.6
69,mut,0,False,22.986,22.986,5.8
69,mut,0,False,23.153,23.153,11.5
69,mut,0,False,23.319,23.319,6.8
69,mut,0,False,23.486,23.486,6.9
69,mut,0,False,23.653,23.653,8.3
69,mut,0,False,23.819,23.819,7.6
69,mut,0,False,23.986,23.986,3.3
69,mut,1,True,0.152,24.152,4.9
69,mut,1,True,0.319,24.319,56.4
69,mut,1,True,0.486,24.486,54.3
69,mut,1,True,0.652,24.652,46.1
69,mut,1,True,0.819,24.819,46.4
69,mut,1,True,0.986,24.986,43.6
69,mut,1,True,1.152,25.152,44.1
69,mut,1,True,1.319,25.319,56.9
69,mut,1,True,1.486,25.486,11.5
69,mut,1,True,1.652,25.652,47.7
69,mut,1,True,1.819,25.819,14.8
69,mut,1,True,1.986,25.986,58.5
69,mut,1,True,2.152,26.152,40.1
69,mut,1,True,2.319,26.319,15.4
69,mut,1,True,2.486,26.486,45.0
69,mut,1,True,2.652,26.652,44.4
69,mut,1,True,2.819,26.819,53.2
69,mut,1,True,2.986,26.986,52.5
69,mut,1,True,3.152,27.152,41.0
69,mut,1,True,3.319,27.319,45.4
69,mut,1,True,3.486,27.486,34.3
69,mut,1,True,3.652,27.652,32.7
69,mut,1,True,3.819,27.819,53.0
69,mut,1,True,3.986,27.986,39.0
69,mut,1,True,4.152,28.152,5.5
69,mut,1,True,4.319,28.319,13.1
69,mut,1,True,4.486,28.486,62.2
69,mut,1,True,4.652,28.652,82.9
69,mut,1,True,4.819,28.819,60.9
69,mut,1,True,4.986,28.986,59.9
69,mut,1,True,5.152,29.152,27.8
69,mut,1,True,5.319,29.319,9.0
69,mut,1,True,5.486,29.486,56.7
69,mut,1,True,5.652,29.652,61.2
69,mut,1,True,5.819,29.819,42.9
69,mut,1,True,5.986,29.986,37.4
69,mut,1,True,6.152,30.152,58.2
69,mut,1,True,6.319,30.319,34.8
69,mut,1,True,6.486,30.486,27.0
69,mut,1,True,6.652,30.652,49.8
69,mut,1,True,6.819,30.819,46.2
69,mut,1,True,6.986,30.986,13.9
69,mut,1,True,7.211,31.211,22.9
69,mut,1,True,7.378,31.378,87.5
69,mut,1,True,7.544,31.544,53.2
69,mut,1,True,7.711,31.711,51.0
69,mut,1,True,7.878,31.878,0.7
69,mut,1,True,8.044,32.044,13.0
69,mut,1,True,8.211,32.211,81.0
69,mut,1,True,8.378,32.378,90.1
69,mut,1,True,8.544,32.544,42.6
69,mut,1,True,8.711,32.711,2.2
69,mut,1,True,8.878,32.878,63.1
69,mut,1,True,9.044,33.044,35.2
69,mut,1,True,9.211,33.211,64.6
69,mut,1,True,9.378,33.378,73.1
69,mut,1,True,9.544,33.544,45.7
69,mut,1,True,9.711,33.711,52.2
69,mut,1,True,9.878,33.878,61.4
69,mut,1,True,10.044,34.044,71.2
69,mut,1,True,10.211,34.211,56.1
69,mut,1,True,10.378,34.378,52.8
69,mut,1,True,10.544,34.544,46.2
69,mut,1,True,10.711,34.711,44.9
69,mut,1,True,10.878,34.878,35.5
69,mut,1,True,11.044,35.044,43.5
69,mut,1,True,11.211,35.211,65.4
69,mut,1,True,11.378,35.378,49.9
69,mut,1,True,11.544,35.544,50.1
69,mut,1,True,11.711,35.711,49.8
69,mut,1,True,11.878,35.878,38.6
69,mut,1,True,12.044,36.044,65.9
69,mut,1,True,12.211,36.211,45.0
69,mut,1,True,12.378,36.378,48.9
69,mut,1,True,12.544,36.544,42.4
69,mut,1,True,12.711,36.711,56.0
69,mut,1,True,12.878,36.878,61.9
69,mut,1,True,13.044,37.044,45.0
69,mut,1,True,13.211,37.211,57.7
69,mut,1,True,13.378,37.378,49.2
69,mut,1,True,13.544,37.544,50.2
69,mut,1,True,13.711,37.711,64.4
69,mut,1,True,13.878,37.878,43.9
69,mut,1,False,14.044,38.044,73.5
69,mut,1,False,14.211,38.211,158.2
69,mut,1,False,14.378,38.378,130.7
69,mut,1,False,14.544,38.544,55.5
69,mut,1,False,14.711,38.711,38.4
69,mut,1,False,14.878,38.878,34.1
69,mut,1,False,15.044,39.044,25.4
69,mut,1,False,15.211,39.211,31.0
69,mut,1,False,15.378,39.378,27.3
69,mut,1,False,15.544,39.544,25.5
69,mut,1,False,15.711,39.711,30.7
69,mut,1,False,15.878,39.878,32.0
69,mut,1,False,16.044,40.044,24.5
69,mut,1,False,16.211,40.211,16.1
69,mut,1,False,16.378,40.378,23.9
69,mut,1,False,16.544,40.544,16.1
69,mut,1,False,16.711,40.711,13.7
69,mut,1,False,16.878,40.878,20.8
69,mut,1,False,17.044,41.044,14.8
69,mut,1,False,17.211,41.211,19.7
69,mut,1,False,17.378,41.378,18.8
69,mut,1,False,17.544,41.544,32.3
69,mut,1,False,17.711,41.711,28.9
69,mut,1,False,17.878,41.878,24.7
69,mut,1,False,18.044,42.044,22.8
69,mut,1,False,18.211,42.211,30.8
69,mut,1,False,18.378,42.378,19.8
69,mut,1,False,18.544,42.544,18.0
69,mut,1,False,18.711,42.711,18.9
69,mut,1,False,18.878,42.878,22.2
69,mut,1,False,19.044,43.044,31.6
69,mut,1,False,19.211,43.211,34.0
69,mut,1,False,19.378,43.378,36.2
69,mut,1,False,19.544,43.544,30.4
69,mut,1,False,19.711,43.711,34.2
69,mut,1,False,19.878,43.878,23.0
69,mut,1,False,20.044,44.044,34.4
69,mut,1,False,20.211,44.211,32.0
69,mut,1,False,20.378,44.378,31.1
69,mut,1,False,20.544,44.544,22.1
69,mut,1,False,20.711,44.711,11.4
69,mut,1,False,20.878,44.878,17.2
69,mut,1,False,21.044,45.044,26.8
69,mut,1,False,21.211,45.211,24.6
69,mut,1,False,21.378,45.378,32.1
69,mut,1,False,21.544,45.544,15.5
69,mut,1,False,21.711,45.711,23.0
69,mut,1,False,21.878,45.878,18.5
69,mut,1,False,22.044,46.044,9.1
69,mut,1,False,22.211,46.211,4.8
69,mut,1,False,22.378,46.378,19.8
69,mut,1,False,22.544,46.544,18.5
69,mut,1,False,22.711,46.711,32.8
69,mut,1,False,22.878,46.878,14.5
69,mut,1,False,23.044,47.044,20.1
69,mut,1,False,23.211,47.211,27.3
69,mut,1,False,23.378,47.378,28.5
69,mut,1,False,23.544,47.544,27.3
69,mut,1,False,23.711,47.711,29.4
69,mut,1,False,23.878,47.878,16.1
69,mut,2,True,0.044,48.044,15.3
69,mut,2,True,0.211,48.211,87.9
69,mut,2,True,0.378,48.378,134.2
69,mut,2,True,0.544,48.544,100.1
69,mut,2,True,0.711,48.711,72.5
69,mut,2,True,0.878,48.878,97.4
69,mut,2,True,1.044,49.044,101.3
69,mut,2,True,1.211,49.211,105.2
69,mut,2,True,1.378,49.378,75.1
69,mut,2,True,1.544,49.544,87.6
69,mut,2,True,1.711,49.711,83.1
69,mut,2,True,1.878,49.878,80.4
69,mut,2,True,2.044,50.044,92.8
69,mut,2,True,2.211,50.211,92.3
69,mut,2,True,2.378,50.378,93.3
69,mut,2,True,2.544,50.544,79.6
69,mut,2,True,2.711,50.711,93.3
69,mut,2,True,2.878,50.878,97.9
69,mut,2,True,3.044,51.044,71.1
69,mut,2,True,3.211,51.211,97.2
69,mut,2,True,3.378,51.378,83.2
69,mut,2,True,3.544,51.544,100.0
69,mut,2,True,3.711,51.711,96.4
69,mut,2,True,3.878,51.878,99.7
69,mut,2,True,4.044,52.044,91.8
69,mut,2,True,4.211,52.211,75.7
69,mut,2,True,4.378,52.378,76.7
69,mut,2,True,4.544,52.544,77.9
69,mut,2,True,4.711,52.711,72.0
69,mut,2,True,4.878,52.878,75.0
69,mut,2,True,5.044,53.044,68.4
69,mut,2,True,5.211,53.211,87.2
69,mut,2,True,5.378,53.378,75.1
69,mut,2,True,5.544,53.544,78.3
69,mut,2,True,5.711,53.711,89.3
69,mut,2,True,5.878,53.878,70.8
69,mut,2,True,6.044,54.044,71.3
69,mut,2,True,6.211,54.211,74.0
69,mut,2,True,6.378,54.378,77.8
69,mut,2,True,6.544,54.544,53.6
69,mut,2,True,6.711,54.711,54.9
69,mut,2,True,6.878,54.878,89.5
69,mut,2,True,7.044,55.044,79.1
69,mut,2,True,7.211,55.211,60.9
69,mut,2,True,7.378,55.378,65.1
69,mut,2,True,7.544,55.544,52.6
69,mut,2,True,7.711,55.711,60.2
69,mut,2,True,7.878,55.878,61.7
69,mut,2,True,8.044,56.044,84.9
69,mut,2,True,8.211,56.211,68.8
69,mut,2,True,8.378,56.378,54.8
69,mut,2,True,8.544,56.544,61.4
69,mut,2,True,8.711,56.711,72.6
69,mut,2,True,8.878,56.878,48.6
69,mut,2,True,9.044,57.044,51.7
69,mut,2,True,9.211,57.211,67.3
69,mut,2,True,9.378,57.378,71.0
69,mut,2,True,9.544,57.544,53.5
69,mut,2,True,9.711,57.711,52.2
69,mut,2,True,9.878,57.878,51.7
69,mut,2,True,10.044,58.044,83.0
69,mut,2,True,10.211,58.211,53.5
69,mut,2,True,10.378,58.378,44.9
69,mut,2,True,10.544,58.544,44.0
69,mut,2,True,10.711,58.711,55.4
69,mut,2,True,10.878,58.878,49.3
69,mut,2,True,11.044,59.044,44.0
69,mut,2,True,11.211,59.211,47.9
69,mut,2,True,11.378,59.378,42.6
69,mut,2,True,11.544,59.544,46.1
69,mut,2,True,11.711,59.711,53.2
69,mut,2,True,11.878,59.878,66.6
69,mut,2,True,12.044,60.044,54.1
69,mut,2,True,12.211,60.211,57.5
69,mut,2,True,12.378,60.378,33.6
69,mut,2,True,12.544,60.544,45.1
69,mut,2,True,12.711,60.711,32.3
69,mut,2,True,12.878,60.878,39.7
69,mut,2,True,13.044,61.044,47.1
69,mut,2,True,13.211,61.211,38.2
69,mut,2,True,13.378,61.378,41.3
69,mut,2,True,13.544,61.544,29.5
69,mut,2,True,13.711,61.711,45.2
69,mut,2,True,13.878,61.878,30.9
69,mut,2,False,14.044,62.044,60.9
69,mut,2,False,14.211,62.211,101.3
69,mut,2,False,14.378,62.378,42.4
69,mut,2,False,14.544,62.544,57.0
69,mut,2,False,14.711,62.711,64.5
69,mut,2,False,14.878,62.878,42.3
69,mut,2,False,15.044,63.044,27.6
69,mut,2,False,15.211,63.211,23.8
69,mut,2,False,15.378,63.378,31.8
69,mut,2,False,15.544,63.544,28.9
69,mut,2,False,15.711,63.711,21.8
69,mut,2,False,15.878,63.878,22.6
69,mut,2,False,16.044,64.044,33.1
69,mut,2,False,16.211,64.211,23.4
69,mut,2,False,16.378,64.378,19.2
69,mut,2,False,16.544,64.544,27.9
69,mut,2,False,16.711,64.711,21.0
69,mut,2,False,16.878,64.878,16.2
69,mut,2,False,17.044,65.044,30.4
69,mut,2,False,17.211,65.211,27.5
69,mut,2,False,17.378,65.378,16.7
69,mut,2,False,17.544,65.544,25.9
69,mut,2,False,17.711,65.711,26.4
69,mut,2,False,17.878,65.878,19.8
69,mut,2,False,18.044,66.044,16.3
69,mut,2,False,18.211,66.211,24.6
69,mut,2,False,18.378,66.378,19.0
69,mut,2,False,18.544,66.544,25.3
69,mut,2,False,18.711,66.711,22.2
69,mut,2,False,18.878,66.878,25.3
69,mut,2,False,19.044,67.044,21.9
69,mut,2,False,19.211,67.211,27.4
69,mut,2,False,19.378,67.378,27.3
69,mut,2,False,19.544,67.544,34.2
69,mut,2,False,19.711,67.711,20.5
69,mut,2,False,19.878,67.878,20.8
69,mut,2,False,20.044,68.044,25.5
69,mut,2,False,20.211,68.211,24.7
69,mut,2,False,20.378,68.378,26.3
